instance,family,n,m,p,seed,labelling,algorithm,bitset,mis_count,median_seconds,min_seconds,max_seconds,repeats,recursion_nodes,unproductive_calls,pivot_candidates,pivot_intersections,peak_kib
er_n24_p0.7_s1_random,er,24,189,0.7,1,random,bk_ikgp,0,44,0.00014712498523294926,0.00014583300799131393,0.00015374994836747646,3,111,23,163,163,25.6
er_n24_p0.7_s1_random,er,24,189,0.7,1,random,bk_basic_bit,1,44,0.00013937498442828655,0.00013833306729793549,0.00014558294788002968,3,193,,,,4.6
er_n24_p0.7_s1_random,er,24,189,0.7,1,random,bk_pivot_bit,1,44,0.00011845887638628483,0.00011695805005729198,0.00012162490747869015,3,119,,,,4.5
er_n24_p0.7_s1_random,er,24,189,0.7,1,random,bk_tomita_bit,1,44,0.00014429097063839436,0.00014329212717711926,0.00015316600911319256,3,97,,,,4.9
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_basic,0,44,0.00014845817349851131,0.00014062481932342052,0.000175457913428545,3,193,90,0,0,25.1
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_pivot,0,44,0.00011754198931157589,0.00011641695164144039,0.0001343749463558197,3,119,17,231,0,25.1
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_tomita,0,44,0.00015479186549782753,0.00014825002290308475,0.00017058313824236393,3,97,6,195,195,25.6
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_pivot_p,0,44,0.00011366698890924454,0.00011145812459290028,0.00012033386155962944,3,126,24,168,0,25.1
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_ikgp,0,44,0.00014925003051757812,0.00014699995517730713,0.00015533296391367912,3,115,26,164,164,25.6
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_basic_bit,1,44,0.0001375421416014433,0.00013745902106165886,0.0001449580304324627,3,193,,,,4.6
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_pivot_bit,1,44,0.00012004212476313114,0.00011933408677577972,0.00012149987742304802,3,119,,,,4.5
er_n24_p0.7_s1_native,er,24,189,0.7,1,native,bk_tomita_bit,1,44,0.00014375010505318642,0.00014320877380669117,0.0001504998654127121,3,97,,,,4.9
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_basic,0,44,0.00014704209752380848,0.00013733305968344212,0.0001867909450083971,3,193,107,0,0,25.2
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_pivot,0,44,0.00010729208588600159,0.00010358309373259544,0.00012129195965826511,3,108,21,211,0,25.1
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_tomita,0,44,0.00014370819553732872,0.00013995799235999584,0.00016070809215307236,3,95,11,189,189,25.1
er_n24_p0.7_s1_degeneracy,er,24,189,0.7,1,degeneracy,bk_pivot_p,0,44,0.00010783295147120953,0.00010587484575808048,0.00011229212395846844,3,122,36,167,0,25.1
